evidence_id,source_id,primary_place_id,topic,normalized_text,text_kind,review_status
EVD_000014,SRC_000009,PLACE_000001,archaeology,"Tầng dưới cùng tại khu khảo cổ 18 Hoàng Diệu thuộc thời Tiền Thăng Long hay Đại La; tại đây phát hiện móng kiến trúc, cống, giếng, gạch, ngói và đồ gốm sứ.",normalized_summary,approved
EVD_000015,SRC_000010,PLACE_000001,archaeology,"Phía trên tầng Đại La là tầng văn hóa Lý–Trần từ thế kỷ XI đến XIV, có trụ móng sỏi, nền gạch, chân tảng đá, sân, cống, giếng và di vật trang trí kiến trúc.",normalized_summary,approved
EVD_000016,SRC_000011,PLACE_000001,archaeology,"Tầng văn hóa thời Lê tại khu khảo cổ 18 Hoàng Diệu có niên đại từ thế kỷ XV đến XVIII, chứa dấu tích kiến trúc, giếng, ngói lưu ly, đồ sứ ngự dụng và đồ kim loại.",normalized_summary,approved
EVD_000017,SRC_000012,PLACE_000001,revolutionary_history,Nhà D67 và Hầm D67 được xây dựng năm 1967 theo quyết định của Bộ Quốc phòng để phục vụ cơ quan Tổng hành dinh trong thời chiến; công trình mang đặc trưng kiến trúc quân sự.,normalized_summary,approved
EVD_000018,SRC_000012,PLACE_000001,revolutionary_history,"Nhà D67 gắn với hoạt động của Bộ Chính trị, Quân ủy Trung ương và phòng làm việc của Đại tướng Võ Nguyên Giáp, Đại tướng Văn Tiến Dũng. Tường nhà dày 0,6 m; Hầm D67 sâu 9 m.",normalized_summary,approved
EVD_000019,SRC_000013,PLACE_000001,management,"Trung tâm Bảo tồn Di sản Thăng Long – Hà Nội trực thuộc Ủy ban nhân dân thành phố Hà Nội và có chức năng quản lý, bảo tồn, phát huy giá trị Khu trung tâm Hoàng thành Thăng Long.",normalized_summary,approved
EVD_000020,SRC_000013,PLACE_000001,management,Trung tâm Bảo tồn Di sản Thăng Long – Hà Nội được thành lập theo quyết định của Ủy ban nhân dân thành phố Hà Nội ngày 01 tháng 09 năm 2006.,normalized_summary,approved
EVD_000021,SRC_000014,PLACE_000001,visitor,"Chương trình giáo dục di sản dành cho học sinh trung học cơ sở tổ chức tham quan Đoan Môn, Điện Kính Thiên, Hậu Lâu, khu trưng bày khảo cổ, Nhà D67 và Hầm D67.",normalized_summary,approved
EVD_000022,SRC_000015,PLACE_000001,activity,"Tour đêm Giải mã Hoàng thành Thăng Long gồm các hoạt động tham quan Đoan Môn, xem biểu diễn và trưng bày, dâng hương tại Điện Kính Thiên, tham quan khảo cổ 18 Hoàng Diệu và giải mã hiện vật.",normalized_summary,approved
EVD_000023,SRC_000016,PLACE_000001,architecture,"Cột cờ Hà Nội được xây dựng năm 1812 dưới triều Gia Long; công trình cao 33,4 m và gồm ba tầng đế, thân cột cùng vọng canh.",normalized_summary,approved
EVD_000024,SRC_000017,PLACE_000001,architecture,Bắc Môn là cổng thành còn tương đối nguyên vẹn của Thành Hà Nội thời Nguyễn và là một di tích tiêu biểu thuộc Khu trung tâm Hoàng thành Thăng Long.,normalized_summary,approved
EVD_000025,SRC_000018,PLACE_000001,archaeology,"Cuộc khai quật bắt đầu tháng 12 năm 2002 trên diện tích khoảng 19.000 m², làm phát lộ dấu tích và các tầng văn hóa kéo dài khoảng 13 thế kỷ.",normalized_summary,approved
EVD_000026,SRC_000018,PLACE_000001,history,"Các dấu tích tại Hoàng thành phản ánh tiến trình từ thời Tiền Thăng Long qua các triều Lý, Trần, Lê, Mạc và Nguyễn.",normalized_summary,approved
